COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION;ENDPOINT_NAME;DATA_SOURCE;TEAM
es_activo;8;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(stsemisor);PEBDDATA2;apdayc;sofia
fecha_creacion;11;F;F;F;F;timestamp;M_ALMACEN;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;13;F;F;F;F;timestamp;M_ALMACEN;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
flg_valoriza;9;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(flgconexi);PEBDDATA2;apdayc;sofia
id_almacen;0;F;T;F;F;string;M_ALMACEN;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_ALMACEN;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;M_ALMACEN;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_ALMACEN;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_ALMACEN;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
tipo_almacen;10;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(tipstock);PEBDDATA2;apdayc;sofia
tipo_articulo;6;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(tipartpro);PEBDDATA2;apdayc;sofia
usuario_creacion;12;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;14;F;F;F;F;string;M_ALMACEN;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_LIGHT;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_light;3;F;F;F;F;string;M_LIGHT;fn_transform_ClearString(califica8);PEBDDATA2;apdayc;sofia
desc_light;4;F;F;F;F;string;M_LIGHT;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_LIGHT;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_LIGHT;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_LIGHT;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_light;0;F;T;F;F;string;M_LIGHT;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_LIGHT;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_LIGHT;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;6;F;F;F;F;string;M_LIGHT;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;8;F;F;F;F;string;M_LIGHT;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_canal_local;4;F;F;F;F;string;M_CANAL_LOCAL;Canal;PEBDDATA2;apdayc;sofia
cod_compania;3;F;F;F;F;string;M_CANAL_LOCAL;compania;PEBDDATA2;apdayc;sofia
desc_canal_local;5;F;F;F;F;string;M_CANAL_LOCAL;Descripcion;PEBDDATA2;apdayc;sofia
estado;6;F;F;F;F;string;M_CANAL_LOCAL;estado;PEBDDATA2;apdayc;sofia
id_canal_local;1;F;F;F;F;string;M_CANAL_LOCAL;id;PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;M_CANAL_LOCAL;compania;PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_CANAL_LOCAL;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
cod_almacen;10;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(emisor);PEBDDATA2;apdayc;sofia
cod_centro_distribucion;23;F;F;F;F;string;T_DOCUMENTO_PEDIDO;discendist;PEBDDATA2;apdayc;sofia
cod_compania;8;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_condicion_pago;21;F;F;F;F;string;T_DOCUMENTO_PEDIDO;formpago;PEBDDATA2;apdayc;sofia
cod_documento_almacen;15;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(docucomalm);PEBDDATA2;apdayc;sofia
cod_documento_pedido;11;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(docupedido);PEBDDATA2;apdayc;sofia
cod_documento_pedido_origen;13;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(origpedido);PEBDDATA2;apdayc;sofia
cod_estado_error;27;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(stspederr);PEBDDATA2;apdayc;sofia
cod_fuerza_venta;26;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(codfvtas,$0);PEBDDATA2;apdayc;sofia
cod_moneda;32;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(moneda);PEBDDATA2;apdayc;sofia
cod_ruta_distribucion;25;F;F;F;F;string;T_DOCUMENTO_PEDIDO;ruta;PEBDDATA2;apdayc;sofia
cod_sucursal;9;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_tipo_pedido;20;F;F;F;F;string;T_DOCUMENTO_PEDIDO;tipoped;PEBDDATA2;apdayc;sofia
cod_vendedor;22;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(vendedor);PEBDDATA2;apdayc;sofia
cod_zona_distribucion;24;F;F;F;F;string;T_DOCUMENTO_PEDIDO;zonadist;PEBDDATA2;apdayc;sofia
fecha_creacion;28;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_entrega;18;F;F;F;F;date;T_DOCUMENTO_PEDIDO;fn_transform_DateMagic(fecentrega,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
fecha_modificacion;30;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_pedido;17;F;F;F;F;date;T_DOCUMENTO_PEDIDO;fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
id_almacen;3;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_Concatenate(compania,sucursal,emisor);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_almacen;5;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_Concatenate(compania,sucursal,emisor,docucomalm,nrocomalm);PEBDDATA2;apdayc;sofia
id_documento_pedido;0;F;T;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_fuerza_venta;7;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_Concatenate(compania,sucursal,codfvtas);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_tipo_documento;4;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_Concatenate(compania,docupedido);PEBDDATA2;apdayc;sofia
id_vendedor;6;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_Concatenate(compania,vendedor);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_DOCUMENTO_PEDIDO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
nro_documento_almacen;16;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(nrocomalm);PEBDDATA2;apdayc;sofia
nro_documento_pedido;12;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(nropedido);PEBDDATA2;apdayc;sofia
nro_documento_pedido_origen;14;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(nropediori);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_DOCUMENTO_PEDIDO;fn_transform_Date_to_String(fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
usuario_creacion;29;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;31;F;F;F;F;string;T_DOCUMENTO_PEDIDO;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_ng1;4;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(departamen);PEBDDATA2;apdayc;sofia
cod_ng2;5;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(provincia);PEBDDATA2;apdayc;sofia
cod_pais;3;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(pais);PEBDDATA2;apdayc;sofia
desc_compania;7;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(nombre);PEBDDATA2;apdayc;sofia
direccion;6;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(direccion);PEBDDATA2;apdayc;sofia
es_activo;9;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;10;F;F;F;F;timestamp;M_COMPANIA;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;12;F;F;F;F;timestamp;M_COMPANIA;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
flg_tipo_compania;8;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(flgtipocia);PEBDDATA2;apdayc;sofia
id_compania;0;F;T;F;T;string;M_COMPANIA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_pais;1;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(pais);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_COMPANIA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_COMPANIA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;11;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;13;F;F;F;F;string;M_COMPANIA;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_moneda;3;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(moneda);PEBDDATA2;apdayc;sofia
descripcion;4;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
estado;6;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;8;F;F;F;F;timestamp;M_MONEDA;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;10;F;F;F;F;timestamp;M_MONEDA;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
flg_procedencia;7;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(flgproced);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_MONEDA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_moneda;0;F;T;F;F;string;M_MONEDA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_MONEDA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_MONEDA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
simbolo;5;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(simbmone);PEBDDATA2;apdayc;sofia
usuario_creacion;9;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;11;F;F;F;F;string;M_MONEDA;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_TIPO_ENVASE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_tipo_envase;3;F;F;F;F;string;M_TIPO_ENVASE;fn_transform_ClearString(califica9);PEBDDATA2;apdayc;sofia
desc_tipo_envase;4;F;F;F;F;string;M_TIPO_ENVASE;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_TIPO_ENVASE;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_TIPO_ENVASE;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_TIPO_ENVASE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_tipo_envase;0;F;T;F;F;string;M_TIPO_ENVASE;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_TIPO_ENVASE;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_TIPO_ENVASE;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;6;F;F;F;F;string;M_TIPO_ENVASE;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;8;F;F;F;F;string;M_TIPO_ENVASE;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_cliente;12;F;F;F;F;string;T_VISITA;fn_transform_ClearString(cliente);PEBDDATA2;apdayc;sofia
cod_compania;9;F;F;F;F;string;T_VISITA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_fuerza_venta;17;F;F;F;F;string;T_VISITA;fn_transform_ClearString(codfvtas,$0);PEBDDATA2;apdayc;sofia
cod_modulo;16;F;F;F;F;string;T_VISITA;fn_transform_ClearString(modulo);PEBDDATA2;apdayc;sofia
cod_ruta;15;F;F;F;F;string;T_VISITA;fn_transform_ClearString(ruta);PEBDDATA2;apdayc;sofia
cod_sucursal;10;F;F;F;F;string;T_VISITA;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_vendedor;13;F;F;F;F;string;T_VISITA;fn_transform_ClearString(vendedor);PEBDDATA2;apdayc;sofia
cod_zona;14;F;F;F;F;string;T_VISITA;fn_transform_ClearString(zona);PEBDDATA2;apdayc;sofia
fecha_creacion;21;F;F;F;F;timestamp;T_VISITA;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;23;F;F;F;F;timestamp;T_VISITA;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_visita;11;F;F;F;F;date;T_VISITA;fn_transform_DateMagic(fecvisita,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
flg_extraruta;20;F;F;F;F;string;T_VISITA;fn_transform_ByteMagic(flgextruta,$F);PEBDDATA2;apdayc;sofia
flg_pedido;19;F;F;F;F;string;T_VISITA;fn_transform_ByteMagic(flgpedido,$F);PEBDDATA2;apdayc;sofia
flg_visita;18;F;F;F;F;string;T_VISITA;fn_transform_ByteMagic(flgvisita,$F);PEBDDATA2;apdayc;sofia
id_cliente;3;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,cliente);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_VISITA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_fuerza_venta;8;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,sucursal,codfvtas);PEBDDATA2;apdayc;sofia
id_modulo;7;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,sucursal,codfvtas,modulo);PEBDDATA2;apdayc;sofia
id_ruta;6;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,sucursal,codfvtas,ruta);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_vendedor;4;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,vendedor);PEBDDATA2;apdayc;sofia
id_visita;0;F;T;F;F;string;T_VISITA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_zona;5;F;F;F;F;string;T_VISITA;fn_transform_Concatenate(compania,sucursal,zona);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_VISITA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_VISITA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_VISITA;fn_transform_Date_to_String(fn_transform_DateMagic(fecvisita,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
usuario_creacion;22;F;F;F;F;string;T_VISITA;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;24;F;F;F;F;string;T_VISITA;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;4;F;F;F;F;string;M_TIPO_CAMBIO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_moneda;5;F;F;F;F;string;M_TIPO_CAMBIO;fn_transform_ClearString(moneda);PEBDDATA2;apdayc;sofia
fecha;6;F;F;F;F;date;M_TIPO_CAMBIO;fn_transform_DateMagic(fecha,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
fecha_creacion;9;F;F;F;F;timestamp;M_TIPO_CAMBIO;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;11;F;F;F;F;timestamp;M_TIPO_CAMBIO;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;M_TIPO_CAMBIO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_moneda;3;F;F;F;F;string;M_TIPO_CAMBIO;fn_transform_Concatenate(compania,moneda);PEBDDATA2;apdayc;sofia
id_tipo_cambio;0;F;T;F;F;string;M_TIPO_CAMBIO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_TIPO_CAMBIO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_TIPO_CAMBIO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
tc_compra;7;F;F;F;F;double;M_TIPO_CAMBIO;compra;PEBDDATA2;apdayc;sofia
tc_venta;8;F;F;F;F;double;M_TIPO_CAMBIO;venta;PEBDDATA2;apdayc;sofia
usuario_creacion;10;F;F;F;F;string;M_TIPO_CAMBIO;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;12;F;F;F;F;string;M_TIPO_CAMBIO;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cant_cajas_por_palet;52;F;F;F;F;double;M_ARTICULO;cajaxpalet;PEBDDATA2;apdayc;sofia
cant_paquete_caja;51;F;F;F;F;double;M_ARTICULO;paqxcaj;PEBDDATA2;apdayc;sofia
cant_unidad_paquete;48;F;F;F;F;double;M_ARTICULO;qcontenido;PEBDDATA2;apdayc;sofia
cant_unidad_peso;50;F;F;F;F;double;M_ARTICULO;qpeso;PEBDDATA2;apdayc;sofia
cant_unidad_volumen;49;F;F;F;F;double;M_ARTICULO;qtotal;PEBDDATA2;apdayc;sofia
cant_volumen;46;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(qvolumen);PEBDDATA2;apdayc;sofia
cod_aroma;29;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif10);PEBDDATA2;apdayc;sofia
cod_articulo;15;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articulo);PEBDDATA2;apdayc;sofia
cod_articulo_corp;16;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articulo_corp);PEBDDATA2;apdayc;sofia
cod_articulo_relacionado;17;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(artrelac);PEBDDATA2;apdayc;sofia
cod_categoria;25;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif5);PEBDDATA2;apdayc;sofia
cod_compania;14;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_familia;19;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(familia);PEBDDATA2;apdayc;sofia
cod_formato;23;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif3);PEBDDATA2;apdayc;sofia
cod_gasificado;26;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif7);PEBDDATA2;apdayc;sofia
cod_grupo;32;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif11);PEBDDATA2;apdayc;sofia
cod_light;27;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif8);PEBDDATA2;apdayc;sofia
cod_linea;18;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(linea);PEBDDATA2;apdayc;sofia
cod_marca;21;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif1);PEBDDATA2;apdayc;sofia
cod_presentacion;22;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif2);PEBDDATA2;apdayc;sofia
cod_sabor;24;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif4);PEBDDATA2;apdayc;sofia
cod_subfamilia;20;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(subfamilia);PEBDDATA2;apdayc;sofia
cod_tipo_envase;28;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(articalif9);PEBDDATA2;apdayc;sofia
cod_unidad_negocio;45;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(undneg);PEBDDATA2;apdayc;sofia
desc_articulo;30;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(descrip1);PEBDDATA2;apdayc;sofia
desc_articulo_corp;31;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(descrip1_corp);PEBDDATA2;apdayc;sofia
desc_articulo_corto;53;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(descrip2);PEBDDATA2;apdayc;sofia
es_activo;37;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
es_azucar;41;F;F;F;F;string;M_ARTICULO;fn_transform_Case_with_default(linea&familia,04&001->T,$F);PEBDDATA2;apdayc;sofia
es_co2;40;F;F;F;F;string;M_ARTICULO;fn_transform_Case_with_default(linea&familia,04&008->T,$F);PEBDDATA2;apdayc;sofia
es_explosion;38;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(flgexplosion);PEBDDATA2;apdayc;sofia
es_jarabe;39;F;F;F;F;string;M_ARTICULO;fn_transform_Case_with_default(linea&familia,03&003->T,$F);PEBDDATA2;apdayc;sofia
es_jarabe_conver;42;F;F;F;F;string;M_ARTICULO;fn_transform_Case_with_default(linea&familia,03&002->T,$F);PEBDDATA2;apdayc;sofia
fecha_creacion;54;F;F;F;F;timestamp;M_ARTICULO;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;56;F;F;F;F;timestamp;M_ARTICULO;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
flgskuplan;47;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(flgskuplan);PEBDDATA2;apdayc;sofia
id_articulo;0;F;T;F;F;string;M_ARTICULO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_categoria;9;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif5);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_ARTICULO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_familia;3;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,linea,familia);PEBDDATA2;apdayc;sofia
id_formato;7;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif3);PEBDDATA2;apdayc;sofia
id_gasificado;10;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif7);PEBDDATA2;apdayc;sofia
id_grupo;13;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif11);PEBDDATA2;apdayc;sofia
id_light;11;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif8);PEBDDATA2;apdayc;sofia
id_linea;2;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,linea);PEBDDATA2;apdayc;sofia
id_marca;5;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif1);PEBDDATA2;apdayc;sofia
id_presentacion;6;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif2);PEBDDATA2;apdayc;sofia
id_sabor;8;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif4);PEBDDATA2;apdayc;sofia
id_subfamilia;4;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,linea,familia,subfamilia);PEBDDATA2;apdayc;sofia
id_tipo_envase;12;F;F;F;F;string;M_ARTICULO;fn_transform_Concatenate(compania,articalif9);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_ARTICULO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
